# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6 - Jan. 24, 2020
# Instrument: hb3_Fahima.instr
# Ncount: 1000000000
# Trace: no
# Gravitation: no
# Seed: 1590197547
# Directory: /home/fi0/HB3A_simulation/hb3_Fahima_20200522_190210
# Param: brightness=2.3e+11
# Param: Lmin=0.1
# Param: Lmax=5
# Param: lambda=1.53
# Param: DM=1.02941
# Param: THETA_M=48
# Param: SM=1
# Param: RV=1.4
# Param: L1=6.56
# Param: TILT=0
# Date: Fri May 22 19:51:59 2020 (1590191519)
# type: array_1d(200)
# Source: HB3A (hb3_Fahima.instr)
# component: source_check_energy_at_monochromator
# position: -4.24844 0 5.31405
# title: Energy monitor
# Ncount: 1000000000
# filename: source_check_energy_at_main_monochromator.dat
# statistics: X0=62.2526; dX=45.8405;
# signal: Min=0; Max=10713.6; Mean=74.6639;
# values: 14932.8 224.388 4603
# xvar: E
# yvar: (I,I_err)
# xlabel: Energy [meV]
# ylabel: Intensity
# xlimits: 0 300
# variables: E I I_err N
0.75 0 0 0 
2.25 0 0 0 
3.75 0 0 0 
5.25 0 0 0 
6.75 0 0 0 
8.25 0 0 0 
9.75 0 0 0 
11.25 0 0 0 
12.75 0 0 0 
14.25 0 0 0 
15.75 0 0 0 
17.25 0 0 0 
18.75 0 0 0 
20.25 0 0 0 
21.75 0 0 0 
23.25 0 0 0 
24.75 0 0 0 
26.25 0 0 0 
27.75 0 0 0 
29.25 0 0 0 
30.75 0 0 0 
32.25 0 0 0 
33.75 361.4755721 36.33185041 99 
35.25 10713.6308 199.651254 2880 
36.75 0 0 0 
38.25 0 0 0 
39.75 0 0 0 
41.25 0 0 0 
42.75 0 0 0 
44.25 0 0 0 
45.75 0 0 0 
47.25 0 0 0 
48.75 0 0 0 
50.25 0 0 0 
51.75 0 0 0 
53.25 0 0 0 
54.75 0 0 0 
56.25 0 0 0 
57.75 0 0 0 
59.25 0 0 0 
60.75 0 0 0 
62.25 0 0 0 
63.75 0 0 0 
65.25 0 0 0 
66.75 0 0 0 
68.25 0 0 0 
69.75 0 0 0 
71.25 0 0 0 
72.75 0 0 0 
74.25 0 0 0 
75.75 0 0 0 
77.25 0 0 0 
78.75 0 0 0 
80.25 0 0 0 
81.75 0 0 0 
83.25 0 0 0 
84.75 0 0 0 
86.25 0 0 0 
87.75 0 0 0 
89.25 0 0 0 
90.75 0 0 0 
92.25 0 0 0 
93.75 0 0 0 
95.25 0 0 0 
96.75 0 0 0 
98.25 0 0 0 
99.75 0 0 0 
101.25 0 0 0 
102.75 0 0 0 
104.25 0 0 0 
105.75 0 0 0 
107.25 0 0 0 
108.75 0 0 0 
110.25 0 0 0 
111.75 0 0 0 
113.25 0 0 0 
114.75 0 0 0 
116.25 0 0 0 
117.75 0 0 0 
119.25 0 0 0 
120.75 0 0 0 
122.25 0 0 0 
123.75 0 0 0 
125.25 0 0 0 
126.75 0 0 0 
128.25 0 0 0 
129.75 0 0 0 
131.25 0 0 0 
132.75 0 0 0 
134.25 0 0 0 
135.75 0 0 0 
137.25 131.4360207 18.05521237 53 
138.75 1447.060587 59.23112248 597 
140.25 1429.101201 58.05785 606 
141.75 850.0780146 44.31501748 368 
143.25 0 0 0 
144.75 0 0 0 
146.25 0 0 0 
147.75 0 0 0 
149.25 0 0 0 
150.75 0 0 0 
152.25 0 0 0 
153.75 0 0 0 
155.25 0 0 0 
156.75 0 0 0 
158.25 0 0 0 
159.75 0 0 0 
161.25 0 0 0 
162.75 0 0 0 
164.25 0 0 0 
165.75 0 0 0 
167.25 0 0 0 
168.75 0 0 0 
170.25 0 0 0 
171.75 0 0 0 
173.25 0 0 0 
174.75 0 0 0 
176.25 0 0 0 
177.75 0 0 0 
179.25 0 0 0 
180.75 0 0 0 
182.25 0 0 0 
183.75 0 0 0 
185.25 0 0 0 
186.75 0 0 0 
188.25 0 0 0 
189.75 0 0 0 
191.25 0 0 0 
192.75 0 0 0 
194.25 0 0 0 
195.75 0 0 0 
197.25 0 0 0 
198.75 0 0 0 
200.25 0 0 0 
201.75 0 0 0 
203.25 0 0 0 
204.75 0 0 0 
206.25 0 0 0 
207.75 0 0 0 
209.25 0 0 0 
210.75 0 0 0 
212.25 0 0 0 
213.75 0 0 0 
215.25 0 0 0 
216.75 0 0 0 
218.25 0 0 0 
219.75 0 0 0 
221.25 0 0 0 
222.75 0 0 0 
224.25 0 0 0 
225.75 0 0 0 
227.25 0 0 0 
228.75 0 0 0 
230.25 0 0 0 
231.75 0 0 0 
233.25 0 0 0 
234.75 0 0 0 
236.25 0 0 0 
237.75 0 0 0 
239.25 0 0 0 
240.75 0 0 0 
242.25 0 0 0 
243.75 0 0 0 
245.25 0 0 0 
246.75 0 0 0 
248.25 0 0 0 
249.75 0 0 0 
251.25 0 0 0 
252.75 0 0 0 
254.25 0 0 0 
255.75 0 0 0 
257.25 0 0 0 
258.75 0 0 0 
260.25 0 0 0 
261.75 0 0 0 
263.25 0 0 0 
264.75 0 0 0 
266.25 0 0 0 
267.75 0 0 0 
269.25 0 0 0 
270.75 0 0 0 
272.25 0 0 0 
273.75 0 0 0 
275.25 0 0 0 
276.75 0 0 0 
278.25 0 0 0 
279.75 0 0 0 
281.25 0 0 0 
282.75 0 0 0 
284.25 0 0 0 
285.75 0 0 0 
287.25 0 0 0 
288.75 0 0 0 
290.25 0 0 0 
291.75 0 0 0 
293.25 0 0 0 
294.75 0 0 0 
296.25 0 0 0 
297.75 0 0 0 
299.25 0 0 0 
