# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6 - Jan. 24, 2020
# Instrument: hb3_Fahima.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1590382566
# Directory: /home/fi0/HB3A_simulation/source_code/hb3_Fahima_20200524_171725
# Param: brightness=2.3e+11
# Param: Lmin=0.1
# Param: Lmax=5
# Param: lambda=1.53
# Param: DM=1.02941
# Param: THETA_M=48
# Param: SM=1
# Param: RV=1.4
# Param: L1=6.56
# Param: TILT=0
# Date: Sun May 24 17:22:08 2020 (1590355328)
# type: array_1d(200)
# Source: HB3A (hb3_Fahima.instr)
# component: source_check_wavelength_at_sample
# position: -4.24916 0 5.31336
# title: Wavelength monitor
# Ncount: 10000000
# filename: source_check_wavelength_at_monochromator.dat
# statistics: X0=1.33922; dX=0.331141;
# signal: Min=0; Max=4.89489e+06; Mean=61356.1;
# values: 1.22712e+07 64141.4 83387
# xvar: L
# yvar: (I,I_err)
# xlabel: Wavelength [AA]
# ylabel: Intensity
# xlimits: 0 6
# variables: L I I_err N
0.015 0 0 0 
0.045 0 0 0 
0.075 0 0 0 
0.105 3.623669717e-83 3.276875439e-84 5594 
0.135 7.240693506e-57 3.405127518e-58 4510 
0.165 5.992298026e-35 1.904343373e-36 5279 
0.195 1.287144228e-25 3.421580499e-27 3087 
0.225 1.954664425e-17 4.140631428e-19 3538 
0.255 1.898293296e-10 3.536662691e-12 3878 
0.285 0 0 0 
0.315 0.0001585574038 2.37282861e-06 5103 
0.345 0 0 0 
0.375 7.782242117 0.10073347 6308 
0.405 0 0 0 
0.435 0 0 0 
0.465 0 0 0 
0.495 9909.095651 155.0770805 4105 
0.525 11884.60123 186.713903 4073 
0.555 0 0 0 
0.585 0 0 0 
0.615 0 0 0 
0.645 0 0 0 
0.675 0 0 0 
0.705 0 0 0 
0.735 0 0 0 
0.765 3020246.029 26684.83268 12840 
0.795 0 0 0 
0.825 0 0 0 
0.855 0 0 0 
0.885 0 0 0 
0.915 0 0 0 
0.945 0 0 0 
0.975 0 0 0 
1.005 0 0 0 
1.035 0 0 0 
1.065 0 0 0 
1.095 0 0 0 
1.125 0 0 0 
